t1_vfid,t1_ra,t1_dec,t1_vr,t1_radius,t1_objname,flux_g,flux_r,flux_w1,flux_w2,flux_w3,flux_w4,flux_z,dist_arcsec
VFID5776,234.40091,5.9740148,1446.9,102.593834,NGC5964,0,0,0,0,0,0,0,0.129200176624528
VFID5777,187.36519,5.9735904,1468.3,11.301114,SDSSJ122927.63+055825.0,152.609,247.931,0.188451,0.03891,5.6e-05,1e-06,336.73,0.390240952343949
VFID5779,234.40211,5.9587755,1438.9,2.2149413,,345.803,920.986,2.99366,0.56883,0.001754,1.1e-05,1355.06,0.208525198594975
VFID5780,195.67418,5.9582777,2878.1,18.035212,PGC1292036,248.665,350.437,0.45345,0.091634,0.00021,5e-06,430.763,0.408174480613689
VFID5781,191.69075,5.9553275,836.6,49.558853,UGC07943,7753.59,12245.1,0.011547,0.002507,1e-05,0,17233.9,0.966987394462369
VFID5783,185.34377,5.9477,1793.9,9.059855,PGC1291858,125.304,234.649,1.34565,0.25691,0.000443,8e-06,355.41,0.0304295195663767
VFID5784,146.03804,5.9369235,3025.8,11.970747,SDSSJ094409.09+055612.7,310.731,476.629,0.040137,0.009185,2.2e-05,1e-06,607.682,0.367188237010225
VFID5785,238.98909,5.9318333,2487.1,52.616417,NGC6014,0,0,0,0,0,0,0,0.676646352574088
VFID5785,238.98909,5.9318333,2487.1,52.616417,NGC6014,0,0,0,0,0,0,0,0.676646352574088
VFID5785,238.98909,5.9318333,2487.1,52.616417,NGC6014,4734.08,9747.13,0.175032,0.039154,0.000107,3e-06,16994.2,0.728234278718894
VFID5788,187.43839,5.9201903,821.9,18.841751,PGC041216,386.765,705.811,0.124257,0.026468,4.5e-05,1e-06,1004.64,0.129103906826779
VFID5788,187.43839,5.9201903,821.9,18.841751,PGC041216,0,0,0,0,0,0,0,0.170612672614941
VFID5789,182.9978,5.9173846,754.1,17.584145,SDSSJ121159.46+055502.6,144.325,195.227,0.52825,0.102959,0.000255,6e-06,235.686,0.842089353767287
VFID5790,184.84218,5.910499,1508,22.035416,PGC039655,39.3932,33.3356,2.48954,0.450304,0.000809,1.1e-05,31.0327,0.951749132332912
VFID5790,184.84218,5.910499,1508,22.035416,PGC039655,0,0,0,0,0,0,0,0.26992113123997
VFID5791,185.16083,5.9089103,978,10.817359,SDSSJ122038.59+055432.3,192.096,275.494,0.106958,0.021319,5.8e-05,2e-06,346.737,0.540018542418654
VFID5792,183.61726,5.9086165,1916.8,23.073914,SDSSJ121428.14+055431.1,240.85,344.56,0.525797,0.100356,0.000253,6e-06,427.609,0.219982094791523
VFID5793,248.2768,5.89894,1395,10.097904,ABELL2204_18:[PSE2006]0877,3.56708,12.7412,2.41333,0.49172,0.000735,1.1e-05,28.3652,0.372128915448065
VFID5794,167.09169,5.890672,2570.6,18.626072,SDSSJ110822.02+055326.2,80.1256,103.551,0.912994,0.197033,0.000327,6e-06,123.416,0.345570269340454
VFID5795,186.78763,5.880664,1121.5,61.534866,NGC4423,2800.27,2800.27,0.013162,0.002675,7e-06,0,2800.27,0.0179088927465322
VFID5796,187.67494,5.878789,2312.7,8.67204,PGC1290662,136.721,177.007,1.73697,0.319488,0.000288,5e-06,202.684,0.0802182825903512
VFID5797,215.93198,5.876831,1387.4,78.29494,SDSSJ142343.66+055236.6,170.035,249.583,0.775189,0.156885,0.00067,1.4e-05,309.795,0.150718353175859
VFID5797,215.93198,5.876831,1387.4,78.29494,SDSSJ142343.66+055236.6,170.043,249.594,0.77323,0.156474,0.000667,1.3e-05,309.753,0.153701561396396
VFID5798,184.82329,5.875897,3063.9,16.600504,PGC039649,351.296,681.246,0.715274,0.1415,0.00032,6e-06,1112.74,0.236012366022013
VFID5798,184.82329,5.875897,3063.9,16.600504,PGC039649,368.318,715.607,0.676896,0.134368,0.000308,6e-06,1173,0.230799284869956
VFID5799,184.63217,5.8498197,2283.8,11.943215,PGC039539,129.566,240.091,0.43926,0.08827,0.000215,5e-06,348.004,0.205581593732278
VFID5800,184.89903,5.8467584,2511.5,25.770405,NGC4264,4691.41,9500.46,0.337514,0.068513,0.000196,5e-06,16175.2,0.159851907573903
VFID5801,162.82547,5.8402104,1055.8629,118.26932,,49.088,50.3823,2.46687,0.48361,0.000763,1e-05,29.0075,0.196730427455634
VFID5802,162.80974,5.8400455,1004.6,106.68939,NGC3423,57963.3,91770.1,0.002961,0.000669,2e-06,0,127657,0.482748497253743
VFID5802,162.80974,5.8400455,1004.6,106.68939,NGC3423,0,0,0,0,0,0,0,0.185224423875948
VFID5804,184.84654,5.8249555,2222.1,127.38587,NGC4261,37082,81970.9,0.089632,0.018296,5.7e-05,2e-06,153313,0.70897025474395
VFID5805,187.68655,5.8220267,2346,8.494176,SDSSJ123044.76+054919.5,52.9762,63.4367,1.4245,0.278303,0.000396,7e-06,71.2857,0.35973231808622
VFID5807,192.49672,5.821001,617.9,12.448622,PGC1289726,651.421,990.533,0.092315,0.020669,6e-05,2e-06,1320.62,0.282150110326218
VFID5810,186.46872,5.809517,1528.8,23.180418,PGC040604,821.704,1107.25,0.312602,0.065159,0.000175,4e-06,1319.65,0.642911607850115
VFID5811,185.14594,5.8075967,2190.3,7.8004785,PGC1289492,134.247,247.907,1.19419,0.230143,0.000443,9e-06,368.824,0.0635276663347115
VFID5813,184.84622,5.7948456,2033.4,14.6258545,PGC039660,902.328,1936.25,1.16563,0.22133,0.000483,8e-06,3491.41,0.0652939241879315
VFID5815,184.67877,5.788861,2573,16.03693,PGC039565,369.648,699.188,0.610066,0.11926,0.000276,6e-06,1080.06,0.23506878170673
VFID5816,185.76358,5.7859597,2045,6.6699295,PGC040175,73.2444,137.11,0.630912,0.127331,0.000269,7e-06,200.888,0.286774767711351
VFID5817,208.33264,5.7716875,1046.5,21.238373,UGC08799,554.758,1039.84,0.170148,0.037888,0.000189,6e-06,1605.07,0.339693905067202
VFID5818,185.40405,5.765763,2424.8,34.12882,IC0782,2426.42,4606.93,0.259319,0.049869,0.000105,4e-06,7491.82,0.111203929561355
VFID5818,185.40405,5.765763,2424.8,34.12882,IC0782,0,0,0,0,0,0,0,0.105691501173164
VFID5820,208.02353,5.7650213,984.1,20.28249,SDSSJ135205.63+054554.1,201.414,336.721,0.638222,0.139535,0.000543,1.1e-05,452.793,0.127237010637762
VFID5821,183.82635,5.7610755,2016.2,15.744224,PGC039188,923.017,1159.1,1.55983,0.286128,0.000549,9e-06,1243.89,0.429516303390769
VFID5822,190.0216,5.759,1121.7,6.5181036,PGC042417,66.9032,117.112,0.3761,0.072789,0.000176,4e-06,160.781,0.215902417785749
VFID5823,247.7876,5.7428503,2375,100,ABELL2204_19:[PSE2006]1878,22.8077,55.4584,0.863185,0.179357,0.000359,7e-06,100.743,0.538481620159703
VFID5824,186.3253,5.741142,1138.2,39.63887,NGC4376,0,0,0,0,0,0,0,0.8364996836503
VFID5825,190.57748,5.7393436,970.6,18.626072,PGC042666,263.881,358.805,0.270517,0.054343,0.000132,4e-06,424.376,0.36985780257648
VFID5827,190.62881,5.7317176,2600.6,10.693534,SDSSJ124230.91+054354.1,137.892,190.155,0.471232,0.092973,0.000188,4e-06,225.505,0.124131439058219
VFID5828,184.77695,5.725927,2695,14.161891,NGC4257,1962.83,4129.5,0.380174,0.075941,0.000193,4e-06,7470.86,0.18343447692331
VFID5829,186.98079,5.721158,2248.5,36.823177,UGC07579,1454.72,2461.79,0.303187,0.061336,0.000117,3e-06,3671.49,0.405788807106937
VFID5830,188.48204,5.718857,1749,9.574614,PGC041761,40.1759,70.0645,0.621363,0.122779,0.000283,6e-06,99.7762,0.410851960958533
VFID5831,146.5713,5.70871,3076.8,27.933237,NGC2990,0,0,0,0,0,0,0,0.768698827879355
VFID5832,146.58514,5.6918645,3173.2,10.967844,PGC028029,281.917,398.559,1.60509,0.329132,0.000528,8e-06,494.197,0.113864581907029
VFID5834,184.52834,5.684536,2544.3,22.137127,PGC039488,0,0,0,0,0,0,0,0.164140211945748
VFID5834,184.52834,5.684536,2544.3,22.137127,PGC039488,1099.36,2171.43,0.306872,0.063094,0.000182,5e-06,3603.37,0.0998875789835857
VFID5835,183.647,5.677069,2068.1,20.612053,PGC039107,491.896,569.804,0.03013,0.005931,1.6e-05,1e-06,633.994,0.654611469417783
VFID5836,184.6757,5.665466,1517.3,10.595495,PGC039564,78.0292,138.897,0.532643,0.108082,0.000259,6e-06,196.152,0.0949198929762077
VFID5837,149.34917,5.661111,2167.1,4.522122,AGC198437,17.3871,22.6553,0.661601,0.136986,0.000277,6e-06,26.9659,0.0586933445332267
VFID5838,188.10628,5.6554255,1142.8,13.005326,PGC041574,129.958,228.133,0.232711,0.048182,0.000142,4e-06,320.997,0.337096750071789
VFID5838,188.10628,5.6554255,1142.8,13.005326,PGC041574,0,0,0,0,0,0,0,0.376571401541493
VFID5840,185.20198,5.639797,2140.3,36.738487,NGC4287,0,0,0,0,0,0,0,0.218365670151971
VFID5840,185.20198,5.639797,2140.3,36.738487,NGC4287,1120.38,2191.2,0.354841,0.071347,0.000177,5e-06,3787.31,0.689524180858392
VFID5844,184.42188,5.6207514,2623.6,15.708014,PGC1286394,275.237,516.405,1.09727,0.213106,0.000376,6e-06,782.979,0.272745656204695
VFID5844,184.42188,5.6207514,2623.6,15.708014,PGC1286394,275.007,516.048,1.09911,0.213494,0.000379,7e-06,782.262,0.271116671042058
VFID5844,184.42188,5.6207514,2623.6,15.708014,PGC1286394,0,0,0,0,0,0,0,0.117394149143461
VFID5844,184.42188,5.6207514,2623.6,15.708014,PGC1286394,0,0,0,0,0,0,0,0.117394149143461
VFID5846,184.61702,5.6157594,1788.4,19.059929,PGC039532,271.58,409.463,0.566036,0.116218,0.000263,6e-06,543.821,0.41272839719455
VFID5847,119.96796,5.608312,2616.8,18.455307,NGC2504,2110.43,3111.53,0.560524,0.124982,0.000236,5e-06,4125.92,0.432506328479799
VFID5848,185.82678,5.607146,1802,14.358903,PGC1286175,246.046,357.246,0.871699,0.172003,0.000245,6e-06,449.28,0.0985033503181984
VFID5849,184.4975,5.5985966,2608.5,25.652002,NGC4249,1821.14,3789.08,0.306783,0.061506,0.00014,4e-06,6644,0.496331951305697
VFID5849,184.4975,5.5985966,2608.5,25.652002,NGC4249,0,0,0,0,0,0,0,0.13463353032617
VFID5849,184.4975,5.5985966,2608.5,25.652002,NGC4249,107.409,1675.35,2.60499,0.458808,0.00068,9e-06,256.337,0.288866334795038
VFID5850,184.8213,5.5784397,2489.4,11.327166,SDSSJ121917.10+053442.3,94.7198,177.849,0.732747,0.144109,0.000294,6e-06,264.59,0.176390898167092
VFID5851,209.34836,5.573772,1012.2,16.29751,PGC1285591,509.341,893.712,0.161219,0.03648,0.000186,6e-06,1273.52,0.695547407396963
VFID5852,185.10123,5.572856,937.3,26.492397,NGC4282,0,0,0,0,0,0,0,0.145285812802039
VFID5852,185.10123,5.572856,937.3,26.492397,NGC4282,2011.27,4561.07,0.344328,0.069459,0.000146,4e-06,8886.73,0.0252844813711009
VFID5853,184.62872,5.5594783,872.9,35.73726,NGC4252,3832.4,5887.38,0.046332,0.009301,2.5e-05,1e-06,7979.62,0.609122483959209
VFID5856,184.92615,5.538358,1538,59.995857,NGC4266,12021.9,24713.3,0.017099,0.003443,8e-06,0,49223,0.0221215283175498
VFID5857,220.11478,5.531918,1557.3,42.118656,SDSSJ144027.54+053154.8,94.9899,95.4607,0.695212,0.134438,0.00045,9e-06,62.9031,0.130110277489018
VFID5858,134.72542,5.526111,1977.2,7.6245527,AGC182489,2.57448,3.23722,1.61981,0.32185,0.000483,8e-06,4.3543,0.956226603374862
VFID5859,170.63083,5.5247216,1575,100,AGC219201,33.4196,40.9104,0.714902,0.140513,0.000331,7e-06,46.2726,0.957360178328934
VFID5860,237.49161,5.5172167,1949,7.1799474,PGC1284712,88.8967,128.213,1.42033,0.294034,0.000691,8e-06,164.959,0.596621307293848
VFID5860,237.49161,5.5172167,1949,7.1799474,PGC1284712,88.8924,128.206,1.42051,0.294065,0.000691,8e-06,164.952,0.596654108686228
VFID5861,208.04509,5.503463,1237.4,15.035617,PGC1284444,194.306,309.249,0.393265,0.086679,0.000347,8e-06,404.774,0.36941344862399
VFID5862,192.42545,5.4894557,738.3,10.283033,SDSSJ124942.06+052922.2,0,0,0,0,0,0,0,0.684653005609843
VFID5862,192.42545,5.4894557,738.3,10.283033,SDSSJ124942.06+052922.2,99.1724,109.784,0.289459,0.059722,0.000122,3e-06,116.721,0.491276279155757
VFID5863,196.04495,5.487094,2816,6.1818895,SDSSJ130410.81+052913.1,37.6623,51.988,2.27249,0.433024,0.00069,1.1e-05,61.2956,0.512013312114846
VFID5866,184.83427,5.4667673,2426.3,13.807697,PGC039652,275.463,528.49,0.495243,0.100503,0.00022,5e-06,856.875,0.254656814998699
VFID5867,184.95596,5.463402,2372.4,56.379505,NGC4270,11668.1,23322,0.132098,0.026378,5.8e-05,2e-06,39756.3,0.646207938212337
VFID5870,185.68156,5.4563713,2293.1,13.758093,SDSSJ122243.57+052723.0,55.7322,101.656,1.15341,0.222592,0.000275,7e-06,145.701,0.290885968703098
VFID5871,207.92885,5.4464884,1241.1,23.341097,PGC1283560,469.505,821.631,0.488165,0.104833,0.000453,1e-05,1174.75,0.476279698359724
VFID5871,207.92885,5.4464884,1241.1,23.341097,PGC1283560,0,0,0,0,0,0,0,0.322498740824728
VFID5873,191.17482,5.430235,2536.2,8.300825,PGC1283313,111.224,168.852,0.495367,0.101103,0.000228,5e-06,211.722,0.161305749565536
VFID5876,189.27933,5.421671,1168.5,16.33508,PGC042110,591.895,1119.6,0.399947,0.081014,0.000205,5e-06,1736.45,0.274838999245451
VFID5877,185.01666,5.414632,2467.6,10.917451,PGC039760,142.714,271.996,0.634382,0.127235,0.000261,6e-06,430.961,0.220750274410165
VFID5877,185.01666,5.414632,2467.6,10.917451,PGC039760,136.258,259.512,0.668664,0.133595,0.000267,6e-06,410.001,0.220981521927027
VFID5878,184.98189,5.4111505,3135.6,6.9202414,PGC1283020,103.611,196.132,1.36257,0.256546,0.000434,8e-06,297.472,0.57363459197921
VFID5879,200.13365,5.4081564,964.8,29.384699,UGC08382,1430.69,1560.65,0.015572,0.003352,1.4e-05,1e-06,1669.91,0.0648672851298847
VFID5881,188.15079,5.388096,893.7,11.484742,PGC041595,122.123,216.721,0.446692,0.091831,0.000256,6e-06,307.434,0.0641475846762326
VFID5882,185.08975,5.3864017,2727.9,85.53055,NGC4281,22230.4,48320.8,0.103181,0.020681,5.1e-05,2e-06,87490.7,0.279741354890151
VFID5882,185.08975,5.3864017,2727.9,85.53055,NGC4281,0,0,0,0,0,0,0,0.265235245090974
VFID5883,185.42278,5.3848376,2269.6,53.84201,NGC4300,0,0,0,0,0,0,0,0.265359117210956
VFID5883,185.42278,5.3848376,2269.6,53.84201,NGC4300,8339.51,17778.5,0.080427,0.016229,2.8e-05,1e-06,31710,0.152487373458111
VFID5884,186.3972,5.381017,2321.4,12.797385,PGC1282537,160.772,258.231,0.800176,0.161575,0.000265,5e-06,343.664,0.183130650314707
VFID5885,184.44421,5.3767457,1975.5,13.338938,SDSSJ121746.61+052236.2,164.096,297.336,0.191735,0.03817,9.7e-05,2e-06,420.274,0.228187148411246
VFID5885,184.44421,5.3767457,1975.5,13.338938,SDSSJ121746.61+052236.2,163.728,296.326,0.193327,0.038494,9.8e-05,2e-06,419.068,0.23158663865619
VFID5886,184.84258,5.376384,2474.9,31.054264,NGC4259,0,0,0,0,0,0,0,0.157325968536233
VFID5886,184.84258,5.376384,2474.9,31.054264,NGC4259,0,0,0,0,0,0,0,0.157325968536233
VFID5886,184.84258,5.376384,2474.9,31.054264,NGC4259,2688.74,5552.39,0.489204,0.094216,0.000202,5e-06,9677.58,0.136232137292516
VFID5886,184.84258,5.376384,2474.9,31.054264,NGC4259,2681.98,5533.76,0.492665,0.094874,0.000204,5e-06,9645.84,0.136318129733044
VFID5887,189.45158,5.3684897,1036.3,56.249836,NGC4580,0,0,0,0,0,0,0,0.0884651254682522
VFID5887,189.45158,5.3684897,1036.3,56.249836,NGC4580,0,0,0,0,0,0,0,0.0884651254682522
VFID5887,189.45158,5.3684897,1036.3,56.249836,NGC4580,33038.5,66747.9,0.006973,0.001404,5e-06,0,117193,0.367460118895468
VFID5888,219.79622,5.3634877,1505.6,59.85787,NGC5701,0,0,0,0,0,0,0,0.253749553552682
VFID5888,219.79622,5.3634877,1505.6,59.85787,NGC5701,16555.4,34623.5,0.169951,0.034511,0.000138,4e-06,61924.5,0.242138540541402
VFID5890,219.93532,5.353347,1761.4,7.032686,PGC1282083,193.139,291.663,0.706287,0.142888,0.000518,1.2e-05,382.39,0.290257507918943
VFID5891,192.66624,5.3478336,675,9.06492,AGC227973,19.3325,24.0238,0.914092,0.190057,0.000359,7e-06,26.8893,0.261548498818752
VFID5892,184.98366,5.343368,2378.8,65.63285,NGC4273,13577,22874,0.102144,0.020914,5.6e-05,2e-06,34187.4,0.202794619078256
VFID5893,185.31392,5.3418,2354.8,17.342882,PGC039923,114.981,196.056,0.792427,0.156544,0.000242,6e-06,278.694,0.180225398322014
VFID5895,208.74353,5.3337007,1369.8,84.94176,NGC5356,15013.2,32239,0.011751,0.002617,1.4e-05,0,60720.4,0.512575339633275
VFID5896,186.27338,5.329122,1986.3,18.160227,PGC040461,0,0,0,0,0,0,0,0.0554273249893778
VFID5896,186.27338,5.329122,1986.3,18.160227,PGC040461,0,0,0,0,0,0,0,0.0554273249893778
VFID5896,186.27338,5.329122,1986.3,18.160227,PGC040461,818.902,1582.05,0.735135,0.143445,0.000305,6e-06,2551.16,0.0215097791834482
VFID5897,209.0888,5.3289876,1402.5,14.966535,SDSSJ135621.34+051944.3,155.061,286.955,0.453653,0.100856,0.000448,1.1e-05,414.202,0.25198393138297
VFID5898,151.85028,5.325303,1603,9.270886,SDSSJ100724.05+051931.0,78.0093,102.621,1.07763,0.215071,0.000484,9e-06,120.606,0.191392335843583
VFID5899,192.49098,5.311338,651.4,49.78761,NGC4713,34489.1,52131.1,0.008335,0.001833,6e-06,0,68339.8,0.345220657236633
VFID5899,192.49098,5.311338,651.4,49.78761,NGC4713,0,0,0,0,0,0,0,0.675008743564897
VFID5900,137.15228,5.291085,595.3,13.524501,PGC2807128,4.07939,2.9798,2.62226,0.47931,0.001016,1.3e-05,1.69677,0.878576123906262
VFID5901,184.94675,5.2837305,2012,45.406837,NGC4268,5499.81,11481.9,0.355653,0.070499,0.000185,4e-06,20657,0.178046365177141
VFID5903,129.17139,5.273527,3127.4,8.33914,SDSSJ083641.13+051624.9,89.0384,107.269,1.7352,0.305791,0.000456,7e-06,112.44,0.408017990347543
VFID5904,209.03017,5.2546945,1133.7,125.060814,NGC5363,57084.2,129909,0.042165,0.009325,4.8e-05,2e-06,243512,0.975396312175935
VFID5905,185.77574,5.2504516,1663.5,88.94494,NGC4324,0,0,0,0,0,0,0,0.396164014796665
VFID5905,185.77574,5.2504516,1663.5,88.94494,NGC4324,14804.5,30576.3,0.179093,0.036718,7.1e-05,3e-06,53986.4,0.41604987918186
VFID5906,177.77008,5.24615,1465.2,11.146057,PGC1280390,92.7007,101.102,0.697314,0.145089,0.000264,5e-06,93.7643,0.510901616641321
VFID5908,208.54692,5.227286,1450.3,116.44511,NGC5348,4626.8,7907.79,0.056443,0.012656,6.3e-05,2e-06,12124.7,0.433044998381786
VFID5910,208.3606,5.2077556,810.1,58.226578,NGC5338,3929.88,6936.97,0.165547,0.036383,0.000168,5e-06,10322.2,0.0384894410194841
VFID5910,208.3606,5.2077556,810.1,58.226578,NGC5338,0,0,0,0,0,0,0,0.0971847168449641
VFID5911,168.30217,5.1963534,2542.5,22.137127,PGC034151,1440.08,2168.44,0.125588,0.02635,6.7e-05,2e-06,2857.71,0.672169006006517
VFID5913,185.23468,5.1890254,2369.2,14.891523,SDSSJ122056.32+051120.5,58.5572,105.778,1.09197,0.215468,0.000382,7e-06,149.811,0.109691785206553
VFID5915,186.86238,5.1879377,1218.3,9.486833,PGC1279440,24.2231,20.5551,2.45055,0.436245,0.000406,8e-06,18.2752,0.697776019392818
VFID5915,186.86238,5.1879377,1218.3,9.486833,PGC1279440,189.02,283.727,1.38903,0.264215,0.000282,7e-06,342.827,0.0700278474891231
VFID5916,184.9548,5.1850257,1951.2,17.869864,2MASXJ12194916+0511061,253.401,489.683,0.827469,0.163438,0.00035,7e-06,760.927,0.039270065658159
VFID5919,187.97458,5.173111,2308,7.658104,PGC041502,33.0464,47.7796,0.381431,0.078136,0.000185,4e-06,58.0389,0.602615578431217
VFID5920,145.22466,5.165805,1958.8,69.361946,NGC2962,0,0,0,0,0,0,0,0.237565144956726
VFID5920,145.22466,5.165805,1958.8,69.361946,NGC2962,9435.21,21367.3,0.147841,0.032963,7.3e-05,2e-06,41030.1,0.276416797904998
VFID5921,209.06625,5.165155,1499,100,VVDS140422444,0.831639,1.60873,2.87698,0.536089,0.001552,2e-05,2.92227,0.680390186433758
VFID5922,209.23158,5.1518936,1517.4,21.434889,PGC049602,0,0,0,0,0,0,0,0.0242178594009328
VFID5922,209.23158,5.1518936,1517.4,21.434889,PGC049602,608.148,1127.75,0.375934,0.083008,0.000382,1e-05,1675.85,0.0485306227846724
VFID5923,171.79541,5.148889,1518,7.541197,AGC219202,27.0033,36.8652,1.32249,0.269919,0.000525,9e-06,43.5186,0.822740093466572
VFID5926,143.78117,5.120051,2005.4,32.667904,UGC05107,1037.42,1535.52,0.121971,0.027916,8.4e-05,3e-06,1987.37,0.954769426156124
VFID5926,143.78117,5.120051,2005.4,32.667904,UGC05107,2667.41,4048.32,0.011849,0.002689,8e-06,0,5333.95,0.444210029565855
VFID5927,184.5845,5.116843,2675.9,13.967583,SDSSJ121820.26+050700.4,147.166,266.679,0.229053,0.045236,0.000124,3e-06,382.623,0.247746918151942
VFID5929,185.16727,5.105057,1690.3,13.095475,PGC1278179,285.118,442.63,0.420278,0.084045,0.000214,5e-06,595.525,0.682232560682497
VFID5930,185.50543,5.1002145,1882.5,34.050323,UGC07422,1970.08,4079.73,0.275898,0.058543,0.000134,4e-06,7222.95,0.55399463658016
VFID5931,212.40683,5.096192,1810.1,11.970747,PGC1278091,447.188,661.608,0.255861,0.052004,0.000263,7e-06,847.982,0.766610474342871
VFID5932,208.76123,5.0903206,1396.6,10.546813,PGC1277985,260.367,472.034,0.495044,0.111524,0.000501,1.2e-05,688.331,0.113718520943881
VFID5932,208.76123,5.0903206,1396.6,10.546813,PGC1277985,0,0,0,0,0,0,0,0.117956265184578
VFID5933,230.48535,5.0706315,1439.8,90.59855,NGC5921,23240.8,46215.1,0.040496,0.008687,5.7e-05,2e-06,76687.3,0.124971390974195
VFID5933,230.48535,5.0706315,1439.8,90.59855,NGC5921,0,0,0,0,0,0,0,0.0379950506720757
VFID5935,188.85179,5.0482855,1816.8,14.161891,SDSSJ123524.43+050253.8,269.635,375.624,0.446521,0.085832,0.000178,4e-06,368.463,0.0450557705753045
VFID5935,188.85179,5.0482855,1816.8,14.161891,SDSSJ123524.43+050253.8,0,0,0,0,0,0,0,0.069076687971386
VFID5936,184.86575,5.0474873,1849.8,24.328833,PGC039672,0,0,0,0,0,0,0,0.0676439842983146
VFID5936,184.86575,5.0474873,1849.8,24.328833,PGC039672,1254.66,2432.56,0.440369,0.085287,0.000205,5e-06,3923.57,0.0649458755985247
VFID5937,145.23477,5.044914,1870.7,9.707809,PGC1277283,140.696,194.139,0.519412,0.116554,0.000267,6e-06,233.207,0.628327440269016
VFID5938,185.06732,5.0392466,2506.9,9.707809,PGC039788,61.6962,112.995,0.620741,0.124813,0.000274,7e-06,172.433,0.267048988781025
VFID5939,121.83083,5.0366673,2830.8,20.108313,AGC188728,248.936,374.9,0.414929,0.090461,0.000266,4e-06,487.468,0.25559196918336
VFID5942,185.05785,5.018472,1781.1,11.564351,SDSSJ122013.89+050106.1,157.43,227.889,0.241998,0.048156,0.000115,3e-06,285.463,0.363594883649925
VFID5943,209.0499,5.014656,1239.7,114.056816,NGC5364,0,0,0,0,0,0,0,0.85038722458049
VFID5944,151.7687,5.0068645,1729.8,10.378181,PGC1276691,161.526,225.39,0.588063,0.11683,0.000236,5e-06,275.132,0.77263690522375
VFID5945,194.3255,4.991338,883,11.156408,AGC227975,27.0672,29.8261,1.21512,0.228997,0.000529,9e-06,32.2515,0.276997713377844
VFID5948,130.38281,4.9803367,1943.6,49.33115,NGC2644,8251.29,14296.1,0.042486,0.0093,2.1e-05,1e-06,22467,0.761444360566352
VFID5950,144.84297,4.9523997,1892.3,11.171751,PGC1275824,329.133,479.583,1.09083,0.23925,0.00041,7e-06,619.286,0.170111859314582
VFID5951,185.54568,4.9518666,1966.6,21.287333,PGC040050,0,0,0,0,0,0,0,0.607963161137058
VFID5951,185.54568,4.9518666,1966.6,21.287333,PGC040050,692.444,1274.7,0.429363,0.088424,0.000184,5e-06,1960.48,0.0693138546930911
VFID5952,189.83026,4.94389,1959.6,10.86729,PGC1275680,389.797,666.574,0.776917,0.142141,0.000297,6e-06,941.011,0.0878855122877865
VFID5952,189.83026,4.94389,1959.6,10.86729,PGC1275680,0,0,0,0,0,0,0,0.130732491830083
VFID5954,189.84117,4.936666,1612.7,22.035416,PGC042340,973.843,1592.41,0.196902,0.03735,0.000109,3e-06,2171.36,0.476475458610898
